136.00,-952.00,-364.00
136.00,-956.00,-364.00
140.00,-952.00,-364.00
136.00,-952.00,-364.00
132.00,-952.00,-364.00
136.00,-952.00,-368.00
136.00,-952.00,-364.00
132.00,-948.00,-368.00
136.00,-952.00,-368.00
132.00,-948.00,-360.00
132.00,-948.00,-360.00
136.00,-956.00,-360.00
136.00,-956.00,-360.00
136.00,-956.00,-360.00
-128.00,-972.00,-396.00
-148.00,-960.00,-396.00
-160.00,-964.00,-400.00
-208.00,-936.00,-416.00
-424.00,-924.00,-372.00
-516.00,-868.00,-348.00
-524.00,-860.00,-344.00
-544.00,-804.00,-340.00
-784.00,-616.00,-208.00
-788.00,-536.00,-184.00
-788.00,-528.00,-172.00
-820.00,-504.00,-132.00
-960.00,-372.00,-56.00
-936.00,-352.00,-60.00
-916.00,-324.00,-52.00
-872.00,-268.00,-48.00
-988.00,-220.00,-44.00
-984.00,-220.00,-52.00
-964.00,-220.00,-52.00
-932.00,-204.00,-52.00
-956.00,-220.00,-56.00
-976.00,-228.00,-52.00
-980.00,-232.00,-56.00
-996.00,-240.00,-56.00
-972.00,-260.00,-60.00
-972.00,-260.00,-56.00
-972.00,-260.00,-56.00
-984.00,-264.00,-48.00
-972.00,-268.00,-60.00
-964.00,-264.00,-56.00
-960.00,-268.00,-52.00
-,-,-
192.00,-948.00,-340.00
192.00,-952.00,-340.00
188.00,-952.00,-344.00
188.00,-952.00,-344.00
188.00,-948.00,-344.00
188.00,-952.00,-336.00
188.00,-952.00,-340.00
188.00,-948.00,-348.00
188.00,-956.00,-348.00
184.00,-952.00,-348.00
184.00,-948.00,-344.00
188.00,-948.00,-352.00
188.00,-956.00,-344.00
188.00,-956.00,-344.00
184.00,-952.00,-344.00
184.00,-952.00,-348.00
184.00,-952.00,-344.00
184.00,-952.00,-344.00
184.00,-952.00,-344.00
184.00,-944.00,-348.00
176.00,-972.00,-348.00
172.00,-984.00,-352.00
156.00,-972.00,-352.00
-332.00,-948.00,-352.00
-348.00,-932.00,-344.00
-368.00,-916.00,-332.00
-436.00,-868.00,-316.00
-716.00,-712.00,-216.00
-736.00,-708.00,-212.00
-752.00,-700.00,-208.00
-772.00,-648.00,-176.00
-844.00,-468.00,-92.00
-856.00,-464.00,-84.00
-888.00,-464.00,-68.00
-956.00,-444.00,-44.00
-900.00,-348.00,-24.00
-908.00,-340.00,-24.00
-916.00,-320.00,-28.00
-964.00,-280.00,-32.00
-972.00,-236.00,-48.00
-1004.00,-236.00,-44.00
-1000.00,-240.00,-40.00
-996.00,-244.00,-44.00
-968.00,-248.00,-48.00
-996.00,-248.00,-40.00
-996.00,-248.00,-44.00
-996.00,-252.00,-44.00
-972.00,-264.00,-48.00
-980.00,-264.00,-44.00
-984.00,-268.00,-44.00
-992.00,-272.00,-44.00
-972.00,-280.00,-44.00
-976.00,-284.00,-44.00
-984.00,-284.00,-44.00
-,-,-
68.00,-952.00,-364.00
68.00,-956.00,-360.00
64.00,-956.00,-356.00
48.00,-948.00,-360.00
64.00,-964.00,-348.00
68.00,-964.00,-344.00
64.00,-964.00,-340.00
68.00,-964.00,-336.00
68.00,-964.00,-340.00
68.00,-968.00,-340.00
68.00,-968.00,-340.00
72.00,-968.00,-340.00
64.00,-960.00,-348.00
68.00,-964.00,-348.00
72.00,-964.00,-344.00
68.00,-964.00,-348.00
72.00,-964.00,-344.00
72.00,-964.00,-340.00
72.00,-964.00,-348.00
72.00,-964.00,-344.00
40.00,-980.00,-368.00
-36.00,-968.00,-340.00
-144.00,-920.00,-340.00
-212.00,-964.00,-376.00
-296.00,-968.00,-400.00
-324.00,-964.00,-396.00
-432.00,-916.00,-360.00
-488.00,-868.00,-332.00
-704.00,-704.00,-248.00
-744.00,-672.00,-228.00
-772.00,-632.00,-212.00
-844.00,-520.00,-164.00
-912.00,-388.00,-100.00
-912.00,-372.00,-104.00
-940.00,-340.00,-92.00
-936.00,-296.00,-80.00
-912.00,-236.00,-84.00
-932.00,-228.00,-88.00
-956.00,-232.00,-88.00
-988.00,-220.00,-108.00
-972.00,-244.00,-104.00
-996.00,-252.00,-116.00
-992.00,-252.00,-104.00
-1004.00,-264.00,-100.00
-960.00,-276.00,-88.00
-980.00,-280.00,-92.00
-980.00,-284.00,-92.00
-976.00,-284.00,-88.00
-972.00,-312.00,-80.00
-976.00,-308.00,-76.00
-976.00,-304.00,-84.00
-972.00,-308.00,-84.00
-952.00,-312.00,-88.00
-952.00,-312.00,-88.00
-948.00,-308.00,-100.00
-,-,-
228.00,-952.00,-304.00
228.00,-952.00,-304.00
228.00,-952.00,-300.00
228.00,-956.00,-296.00
224.00,-956.00,-296.00
224.00,-956.00,-300.00
224.00,-956.00,-300.00
224.00,-952.00,-300.00
228.00,-956.00,-300.00
228.00,-952.00,-300.00
228.00,-956.00,-300.00
224.00,-956.00,-300.00
228.00,-956.00,-300.00
228.00,-956.00,-300.00
228.00,-960.00,-296.00
224.00,-956.00,-300.00
228.00,-960.00,-300.00
224.00,-960.00,-300.00
224.00,-956.00,-296.00
232.00,-960.00,-296.00
104.00,-984.00,-308.00
64.00,-976.00,-304.00
-28.00,-1000.00,-324.00
-348.00,-916.00,-292.00
-460.00,-880.00,-276.00
-496.00,-860.00,-264.00
-580.00,-816.00,-224.00
-684.00,-696.00,-200.00
-740.00,-640.00,-168.00
-748.00,-632.00,-172.00
-808.00,-580.00,-164.00
-864.00,-480.00,-112.00
-844.00,-472.00,-120.00
-864.00,-456.00,-96.00
-912.00,-432.00,-76.00
-928.00,-264.00,-48.00
-940.00,-256.00,-48.00
-940.00,-252.00,-44.00
-948.00,-248.00,-52.00
-996.00,-248.00,-52.00
-976.00,-244.00,-56.00
-972.00,-244.00,-52.00
-984.00,-244.00,-52.00
-984.00,-260.00,-60.00
-984.00,-256.00,-56.00
-984.00,-256.00,-56.00
-976.00,-260.00,-56.00
-980.00,-260.00,-48.00
-972.00,-260.00,-56.00
-996.00,-244.00,-68.00
-984.00,-252.00,-56.00
-988.00,-272.00,-48.00
-984.00,-272.00,-56.00
-980.00,-272.00,-56.00
-964.00,-272.00,-52.00
-972.00,-272.00,-68.00
-972.00,-264.00,-68.00
-968.00,-272.00,-64.00
-984.00,-272.00,-56.00
-956.00,-272.00,-60.00
-960.00,-272.00,-64.00
-960.00,-272.00,-64.00
-984.00,-276.00,-60.00
-948.00,-272.00,-68.00
-944.00,-272.00,-64.00
-952.00,-276.00,-60.00
-,-,-
240.00,-936.00,-348.00
244.00,-936.00,-348.00
244.00,-936.00,-344.00
244.00,-936.00,-344.00
240.00,-940.00,-348.00
244.00,-936.00,-348.00
240.00,-936.00,-348.00
240.00,-940.00,-348.00
248.00,-936.00,-344.00
248.00,-936.00,-348.00
244.00,-936.00,-344.00
244.00,-932.00,-344.00
240.00,-940.00,-344.00
244.00,-940.00,-348.00
240.00,-936.00,-348.00
244.00,-936.00,-348.00
244.00,-936.00,-356.00
240.00,-936.00,-352.00
240.00,-940.00,-352.00
240.00,-944.00,-352.00
176.00,-924.00,-328.00
152.00,-920.00,-324.00
148.00,-928.00,-332.00
196.00,-944.00,-376.00
52.00,-956.00,-364.00
20.00,-952.00,-360.00
-52.00,-932.00,-344.00
-84.00,-952.00,-360.00
-160.00,-952.00,-364.00
-208.00,-936.00,-356.00
-312.00,-912.00,-352.00
-360.00,-904.00,-336.00
-664.00,-740.00,-272.00
-672.00,-732.00,-268.00
-676.00,-728.00,-268.00
-704.00,-708.00,-256.00
-724.00,-612.00,-220.00
-732.00,-600.00,-220.00
-752.00,-592.00,-204.00
-820.00,-564.00,-164.00
-868.00,-524.00,-140.00
-864.00,-496.00,-116.00
-864.00,-492.00,-116.00
-888.00,-468.00,-96.00
-904.00,-400.00,-68.00
-892.00,-388.00,-56.00
-896.00,-376.00,-56.00
-904.00,-348.00,-48.00
-976.00,-304.00,-52.00
-956.00,-292.00,-56.00
-952.00,-284.00,-60.00
-948.00,-260.00,-68.00
-964.00,-244.00,-68.00
-960.00,-240.00,-68.00
-948.00,-236.00,-68.00
-976.00,-228.00,-68.00
-984.00,-224.00,-72.00
-968.00,-216.00,-76.00
-960.00,-212.00,-84.00
-972.00,-212.00,-84.00
-992.00,-216.00,-84.00
-984.00,-220.00,-84.00
-976.00,-224.00,-88.00
-988.00,-224.00,-76.00
-984.00,-224.00,-80.00
-976.00,-224.00,-80.00
-980.00,-220.00,-80.00
-,-,-
